user_id,item_id,ts,y,weight,label_source,split
Josh Lewis,tt1399103,2017-06-20,1,1.0707693031129135,explicit_rating,train
Josh Lewis,tt0413300,2017-07-10,1,1.0908406246793108,explicit_rating,train
Josh Lewis,tt5541240,2017-07-14,0,0.8306719476725131,explicit_rating,train
Josh Lewis,tt4731136,2017-07-15,1,0.9600455343616571,explicit_rating,train
Josh Lewis,tt0063350,2017-07-16,1,1.1138738640973813,explicit_rating,train
Josh Lewis,tt0482606,2017-07-24,0,0.8998031709931569,explicit_rating,train
Josh Lewis,tt0101540,2017-08-12,1,0.9606378186586176,explicit_rating,train
Josh Lewis,tt1469304,2017-08-16,0,0.7464399516021829,explicit_rating,train
Josh Lewis,tt1241317,2017-08-25,0,0.9525068283299692,explicit_rating,train
Josh Lewis,tt4695012,2017-08-30,0,1.077998515107524,explicit_rating,train
Josh Lewis,tt5462602,2017-09-06,0,0.771926360848563,explicit_rating,train
Josh Lewis,tt4995790,2017-09-07,0,0.787242974470358,explicit_rating,train
Josh Lewis,tt2802144,2017-09-21,0,0.9098392404111353,explicit_rating,train
Josh Lewis,tt2494362,2017-09-25,1,0.8430600262368181,explicit_rating,train
Josh Lewis,tt0304141,2017-09-28,1,1.0681525650201775,explicit_rating,train
Josh Lewis,tt5362988,2017-09-28,0,0.9426984948184939,explicit_rating,train
Josh Lewis,tt1152836,2017-09-29,1,1.0083021698857844,explicit_rating,train
Josh Lewis,tt3748172,2017-10-01,1,0.8946395910513086,explicit_rating,train
Josh Lewis,tt0212720,2017-10-03,1,1.0021788248048988,explicit_rating,train
Josh Lewis,tt5536736,2017-10-13,1,1.080268842912587,explicit_rating,train
Josh Lewis,tt3713166,2017-10-23,1,0.9352378565010163,explicit_rating,train
Josh Lewis,tt2406566,2017-10-28,0,0.816355721207548,explicit_rating,train
Josh Lewis,tt1213663,2017-11-09,1,1.1717088881649504,explicit_rating,train
Josh Lewis,tt5439796,2017-11-14,1,1.2115816846825442,explicit_rating,train
Josh Lewis,tt0102138,2017-11-24,1,1.0561847843311716,explicit_rating,train
Josh Lewis,tt0469494,2017-12-19,1,1.3053406662825877,explicit_rating,train
Josh Lewis,tt1878870,2017-12-25,1,0.9639434587789434,explicit_rating,train
Josh Lewis,tt4209788,2018-01-21,0,0.8193494873234274,explicit_rating,train
Josh Lewis,tt0829482,2018-01-25,1,1.1617366674780418,explicit_rating,train
Josh Lewis,tt6294822,2018-02-02,0,0.7515572321681416,explicit_rating,train
Josh Lewis,tt0058450,2018-02-03,1,1.204081649374997,explicit_rating,train
Josh Lewis,tt0465538,2018-02-11,1,0.8766410145059967,explicit_rating,train
Josh Lewis,tt5649144,2018-02-11,1,1.0167179867890441,explicit_rating,train
Josh Lewis,tt0903624,2018-02-22,0,1.0898361645250096,explicit_rating,train
Josh Lewis,tt0450278,2018-02-24,1,0.8766410145059967,explicit_rating,train
Josh Lewis,tt0059578,2018-03-09,1,0.8114156217468562,explicit_rating,train
Josh Lewis,tt0062229,2018-03-11,1,1.110790748610046,explicit_rating,train
Josh Lewis,tt0080455,2018-03-16,1,0.9580512900860456,explicit_rating,train
Josh Lewis,tt2798920,2018-03-23,1,1.0376915494725596,explicit_rating,train
Josh Lewis,tt0082971,2018-04-06,1,1.167096114272023,explicit_rating,train
Josh Lewis,tt5742374,2018-04-09,1,0.9383211952904847,explicit_rating,train
Josh Lewis,tt4500922,2018-04-12,0,0.8450133224567853,explicit_rating,train
Josh Lewis,tt0120755,2018-04-13,1,1.0213430995374397,explicit_rating,train
Josh Lewis,tt4154756,2018-04-28,0,1.0498532815042598,explicit_rating,train
Josh Lewis,tt1371111,2018-05-04,1,0.931090763483265,explicit_rating,train
Josh Lewis,tt0047396,2018-05-12,1,1.0660894403182972,explicit_rating,train
Josh Lewis,tt2119532,2018-05-25,1,0.9777621974848604,explicit_rating,train
Josh Lewis,tt5990474,2018-06-02,1,1.095334966322049,explicit_rating,train
Josh Lewis,tt1365519,2018-06-05,0,0.7887538948476782,explicit_rating,train
Josh Lewis,tt0151804,2018-06-09,1,0.9679128133894446,explicit_rating,train
Josh Lewis,tt0100150,2018-06-26,1,0.8579128627191362,explicit_rating,train
Josh Lewis,tt3960412,2018-06-29,1,1.1052903682852826,explicit_rating,train
Josh Lewis,tt6053438,2018-07-04,1,0.9556165868225596,explicit_rating,train
Josh Lewis,tt0425112,2018-07-06,1,0.9098392404111353,explicit_rating,train
Josh Lewis,tt0168629,2018-07-16,1,1.070350838256638,explicit_rating,train
Josh Lewis,tt0069762,2018-07-21,1,0.9648997308871666,explicit_rating,train
Josh Lewis,tt0209933,2018-07-26,1,1.1278402877953517,explicit_rating,train
Josh Lewis,tt0096251,2018-08-17,1,1.055245301350324,explicit_rating,train
Josh Lewis,tt0074119,2018-08-23,1,0.9205008539726078,explicit_rating,train
Josh Lewis,tt6998518,2018-10-09,1,0.8561475187610942,explicit_rating,train
Josh Lewis,tt0085636,2018-10-15,1,0.8420721232826819,explicit_rating,train
Josh Lewis,tt0118971,2018-10-26,1,1.0199853797719747,explicit_rating,train
Josh Lewis,tt0862856,2018-10-30,1,1.0525775874624599,explicit_rating,train
Josh Lewis,tt3766354,2018-10-30,0,0.9147186088663145,explicit_rating,train
Josh Lewis,tt1219289,2018-11-05,0,1.0866271520103616,explicit_rating,train
Josh Lewis,tt0382625,2018-11-14,0,1.074637623290613,explicit_rating,train
Josh Lewis,tt3183660,2018-11-18,0,0.9916376140186483,explicit_rating,train
Josh Lewis,tt1682180,2018-11-25,1,1.0344067987867085,explicit_rating,train
Josh Lewis,tt0112697,2018-11-27,1,1.1190256733771895,explicit_rating,train
Josh Lewis,tt0108399,2018-11-30,1,0.9330590280740897,explicit_rating,train
Josh Lewis,tt0120663,2018-12-11,1,1.1064980526435604,explicit_rating,train
Josh Lewis,tt0870984,2018-12-13,1,0.924737997069109,explicit_rating,train
Josh Lewis,tt1213641,2018-12-26,1,1.0998106914687316,explicit_rating,train
Josh Lewis,tt0095016,2018-12-28,1,0.9359559949096196,explicit_rating,train
Josh Lewis,tt0811080,2018-12-30,1,0.9004342619474394,explicit_rating,train
Josh Lewis,tt6966692,2018-12-30,0,0.8832852590676719,explicit_rating,train
Josh Lewis,tt5083738,2019-01-02,1,1.1870847408293266,explicit_rating,train
Josh Lewis,tt6266538,2019-01-07,0,0.9907058559961414,explicit_rating,train
Josh Lewis,tt0140352,2019-01-10,1,1.1135748494087199,explicit_rating,train
Josh Lewis,tt0169547,2019-01-10,0,1.0155673163170196,explicit_rating,train
Josh Lewis,tt0094862,2019-01-11,1,0.9453881585861255,explicit_rating,train
Josh Lewis,tt1727824,2019-01-14,0,1.1920216535773613,explicit_rating,train
Josh Lewis,tt4972582,2019-01-16,1,0.9236917448405645,explicit_rating,train
Josh Lewis,tt7125860,2019-01-31,1,0.8459789416732583,explicit_rating,train
Josh Lewis,tt2872718,2019-02-11,1,1.059784476166179,explicit_rating,train
Josh Lewis,tt1535108,2019-02-13,0,0.890625928435964,explicit_rating,train
Josh Lewis,tt1189073,2019-02-14,1,0.8854257544631616,explicit_rating,train
Josh Lewis,tt4123430,2019-02-15,0,1.010725388016839,explicit_rating,train
Josh Lewis,tt0353969,2019-02-17,1,1.2869326811132953,explicit_rating,train
Josh Lewis,tt4633694,2019-02-23,1,1.1211315436399978,explicit_rating,train
Josh Lewis,tt8267604,2019-02-24,0,0.7744695479288031,explicit_rating,train
Josh Lewis,tt0120201,2019-02-28,1,0.9667911752488443,explicit_rating,train
Josh Lewis,tt1823672,2019-02-28,0,0.8497704126228613,explicit_rating,train
Josh Lewis,tt1029234,2019-03-08,1,1.0881687319753732,explicit_rating,train
Josh Lewis,tt0094625,2019-03-17,1,0.8878787274116866,explicit_rating,train
Josh Lewis,tt6857112,2019-03-21,1,0.9693932534229808,explicit_rating,train
Josh Lewis,tt0499549,2019-03-28,1,1.139558435180265,explicit_rating,train
Josh Lewis,tt0061418,2019-03-29,1,1.0193634572453787,explicit_rating,train
Josh Lewis,tt0078754,2019-04-18,1,1.215809881786018,explicit_rating,train
Josh Lewis,tt8155288,2019-04-24,0,0.810150323327116,explicit_rating,train
Josh Lewis,tt3460252,2019-04-25,1,0.9255171304037779,explicit_rating,train
Josh Lewis,tt0242653,2019-04-30,1,0.9811644295792066,explicit_rating,train
Josh Lewis,tt0118655,2019-05-02,1,1.1828612642925735,explicit_rating,train
Josh Lewis,tt5691670,2019-05-02,1,1.0044394200384092,explicit_rating,train
Josh Lewis,tt2481498,2019-05-03,0,1.0218332785705448,explicit_rating,train
Josh Lewis,tt0448157,2019-05-09,0,0.8375300359158535,explicit_rating,train
Josh Lewis,tt1228705,2019-05-09,0,0.9262915654184211,explicit_rating,train
Josh Lewis,tt0098084,2019-05-17,1,0.885071473546726,explicit_rating,train
Josh Lewis,tt4425200,2019-05-18,1,0.924737997069109,explicit_rating,train
Josh Lewis,tt0837563,2019-05-23,0,0.8234268694889573,explicit_rating,train
Josh Lewis,tt0831387,2019-05-24,1,0.972303899268255,explicit_rating,train
Josh Lewis,tt4154664,2019-05-27,0,0.8688315116285863,explicit_rating,train
Josh Lewis,tt0082085,2019-06-02,1,0.9870701482563713,explicit_rating,train
Josh Lewis,tt5884052,2019-06-06,0,0.7924552101243867,explicit_rating,train
Josh Lewis,tt0259711,2019-06-10,1,1.1186233516092088,explicit_rating,train
Josh Lewis,tt3741700,2019-06-16,0,0.8735739612621837,explicit_rating,train
Josh Lewis,tt0361748,2019-06-28,1,1.1059274070456528,explicit_rating,train
Josh Lewis,tt8772262,2019-07-05,1,1.1723924147677471,explicit_rating,train
Josh Lewis,tt0437086,2019-07-08,1,0.8985316086177629,explicit_rating,train
Josh Lewis,tt1772398,2019-07-09,0,0.928839798835555,explicit_rating,train
Josh Lewis,tt0064116,2019-07-25,1,0.8415753073796874,explicit_rating,train
Josh Lewis,tt0074958,2019-07-30,1,1.038875214540598,explicit_rating,train
Josh Lewis,tt4353250,2019-08-01,1,1.0144062428568565,explicit_rating,train
Josh Lewis,tt7752126,2019-08-05,0,1.0294319012222946,explicit_rating,train
Josh Lewis,tt0235198,2019-08-18,1,1.0671251455344708,explicit_rating,train
Josh Lewis,tt6146586,2019-08-25,1,0.9383211952904847,explicit_rating,train
Josh Lewis,tt0120586,2019-09-04,0,1.0453501292710725,explicit_rating,train
Josh Lewis,tt5073642,2019-09-08,1,0.921306040000492,explicit_rating,train
Josh Lewis,tt5363618,2019-09-10,1,1.0851415744187265,explicit_rating,train
Josh Lewis,tt7286456,2019-09-10,0,1.1367900839406917,explicit_rating,train
Josh Lewis,tt6320628,2019-09-15,0,1.1835575346386575,explicit_rating,train
Josh Lewis,tt8079248,2019-09-18,0,1.0473710482458294,explicit_rating,train
Josh Lewis,tt2283336,2019-09-22,0,0.8425670246687786,explicit_rating,train
Josh Lewis,tt0072431,2019-09-24,1,0.9068799677583164,explicit_rating,train
Josh Lewis,tt0080749,2019-09-26,1,0.9392552121402074,explicit_rating,train
Josh Lewis,tt1979376,2019-09-26,1,0.9568397079797119,explicit_rating,train
Josh Lewis,tt6806448,2019-09-29,0,0.8552556627410518,explicit_rating,train
Josh Lewis,tt1340800,2019-09-30,1,1.023895915975918,explicit_rating,train
Josh Lewis,tt4687108,2019-10-05,0,0.9315856648693618,explicit_rating,train
Josh Lewis,tt1502407,2019-10-06,1,0.8251354545666278,explicit_rating,train
Josh Lewis,tt4332232,2019-10-15,0,0.7946258547677939,explicit_rating,train
Josh Lewis,tt0085333,2019-10-25,1,1.0182363502968586,explicit_rating,train
Josh Lewis,tt0195714,2019-10-31,1,1.0279243915788667,explicit_rating,train
Josh Lewis,tt1148204,2019-10-31,1,1.0007454756545064,explicit_rating,train
Josh Lewis,tt0088247,2019-11-07,1,1.021097306637984,explicit_rating,train
Josh Lewis,tt0103064,2019-11-07,1,0.9639434587789434,explicit_rating,train
Josh Lewis,tt0104348,2019-12-03,1,0.7931828423867757,explicit_rating,train
Josh Lewis,tt0096256,2019-12-09,1,0.9508169782814009,explicit_rating,train
Josh Lewis,tt5727208,2019-12-15,1,1.299084119134874,explicit_rating,train
Josh Lewis,tt0407887,2019-12-16,1,1.1227025326576854,explicit_rating,train
Josh Lewis,tt0071222,2019-12-20,1,1.111279296039955,explicit_rating,train
Josh Lewis,tt2527336,2019-12-20,1,1.1130949730885384,explicit_rating,train
Josh Lewis,tt8404614,2019-12-22,0,0.8840027288150593,explicit_rating,train
Josh Lewis,tt7653254,2019-12-26,1,1.0940170458908562,explicit_rating,train
Josh Lewis,tt3224458,2020-01-02,1,0.7297376509145653,explicit_rating,train
Josh Lewis,tt2527338,2020-01-16,0,1.0922620752806853,explicit_rating,train
Josh Lewis,tt9071322,2020-01-17,1,1.110238902090433,explicit_rating,train
Josh Lewis,tt8151874,2020-01-20,1,0.9486729092719766,explicit_rating,train
Josh Lewis,tt0276919,2020-01-22,1,1.0159520198021799,explicit_rating,train
Josh Lewis,tt1856101,2020-01-23,1,1.1168263332246104,explicit_rating,train
Josh Lewis,tt0121766,2020-01-26,1,1.2390897319665382,explicit_rating,train
Josh Lewis,tt0120630,2020-02-16,1,1.1434599415901063,explicit_rating,train
Josh Lewis,tt2762506,2020-02-22,1,1.0526738233236617,explicit_rating,train
Josh Lewis,tt0338751,2020-02-23,1,1.0858122117168976,explicit_rating,train
Josh Lewis,tt0266308,2020-02-27,1,0.9963468693241647,explicit_rating,train
Josh Lewis,tt1386588,2020-02-27,1,1.1071920824625006,explicit_rating,train
Josh Lewis,tt1598778,2020-03-09,1,1.1120086501106003,explicit_rating,train
Josh Lewis,tt0021749,2020-04-07,1,1.0940867483353158,explicit_rating,train
Josh Lewis,tt0080661,2020-04-08,1,0.9782783137217377,explicit_rating,train
Josh Lewis,tt0103873,2020-04-11,1,0.9053743614081311,explicit_rating,train
Josh Lewis,tt0109424,2020-04-12,1,1.1416443546078685,explicit_rating,train
Josh Lewis,tt0078748,2020-04-15,1,1.0542988950721075,explicit_rating,train
Josh Lewis,tt8368406,2020-04-15,0,1.2036073118061728,explicit_rating,train
Josh Lewis,tt0050212,2020-04-16,1,0.9149999381152089,explicit_rating,train
Josh Lewis,tt0051201,2020-04-17,1,0.9648997308871666,explicit_rating,train
Josh Lewis,tt0052893,2020-04-19,1,1.0692564050454092,explicit_rating,train
Josh Lewis,tt0112913,2020-04-19,1,1.094920240178767,explicit_rating,train
Josh Lewis,tt0118845,2020-04-21,1,1.2998163789081365,explicit_rating,train
Josh Lewis,tt5918982,2020-04-22,1,1.1454839344738477,explicit_rating,train
Josh Lewis,tt0060176,2020-04-26,1,0.9647090452533761,explicit_rating,train
Josh Lewis,tt0062873,2020-04-27,1,1.0393029476612639,explicit_rating,train
Josh Lewis,tt0107822,2020-04-29,1,0.9886635527008063,explicit_rating,train
Josh Lewis,tt0053291,2020-04-30,1,1.2598679722774775,explicit_rating,train
Josh Lewis,tt0097493,2020-05-01,1,1.051125328292287,explicit_rating,train
Josh Lewis,tt0118694,2020-05-01,1,1.313824025248246,explicit_rating,train
Josh Lewis,tt0104797,2020-05-02,1,1.040260170110812,explicit_rating,train
Josh Lewis,tt0067116,2020-05-07,1,0.9714013885213003,explicit_rating,train
Josh Lewis,tt0069293,2020-05-09,1,1.127141876636789,explicit_rating,train
Josh Lewis,tt7347846,2020-05-13,0,1.20938582089414,explicit_rating,train
Josh Lewis,tt0055852,2020-05-17,1,1.056745192860114,explicit_rating,train
Josh Lewis,tt0093058,2020-05-18,1,1.1720890742056667,explicit_rating,train
Josh Lewis,tt0454848,2020-05-19,1,1.034960124721352,explicit_rating,train
Josh Lewis,tt0072417,2020-05-20,1,1.160537761049614,explicit_rating,train
Josh Lewis,tt0073582,2020-05-21,1,1.0831842706951464,explicit_rating,train
Josh Lewis,tt0073440,2020-05-23,1,1.0824234464867974,explicit_rating,train
Josh Lewis,tt0076740,2020-05-26,1,1.0695097956256654,explicit_rating,train
Josh Lewis,tt0077416,2020-05-27,1,1.012315832501129,explicit_rating,train
Josh Lewis,tt0067328,2020-05-28,1,0.9910171937262275,explicit_rating,train
Josh Lewis,tt0096754,2020-06-01,1,1.038015450655004,explicit_rating,train
Josh Lewis,tt27449259,2020-06-01,1,1.005693733597605,explicit_rating,train
Josh Lewis,tt0068182,2020-06-05,1,1.0936679650813028,explicit_rating,train
Josh Lewis,tt0088178,2020-06-06,1,1.1657471647288966,explicit_rating,train
Josh Lewis,tt0092099,2020-06-09,1,1.1470620206566204,explicit_rating,train
Josh Lewis,tt0090756,2020-06-10,1,1.2028925042979643,explicit_rating,train
Josh Lewis,tt9777644,2020-06-12,1,1.0045793947124992,explicit_rating,train
Josh Lewis,tt9686708,2020-06-15,0,0.8639071991071602,explicit_rating,train
Josh Lewis,tt4093826,2020-06-18,1,1.220034040289113,explicit_rating,train
Josh Lewis,tt0093629,2020-06-19,1,0.9503910185185562,explicit_rating,train
Josh Lewis,tt0099674,2020-06-29,1,1.024376465650785,explicit_rating,train
Josh Lewis,tt0103919,2020-06-30,1,1.1649068558371907,explicit_rating,train
Josh Lewis,tt0111503,2020-06-30,1,0.9997325270168922,explicit_rating,train
Josh Lewis,tt8580274,2020-06-30,0,0.7794096473894948,explicit_rating,train
Josh Lewis,tt0086250,2020-07-08,1,0.9535518035888877,explicit_rating,train
Josh Lewis,tt0106519,2020-07-09,1,0.9110041168850579,explicit_rating,train
Josh Lewis,tt0286751,2020-07-13,1,1.0971848368065782,explicit_rating,train
Josh Lewis,tt0111257,2020-07-15,1,1.038446052066831,explicit_rating,train
Josh Lewis,tt0296042,2020-07-15,1,1.0338510785307422,explicit_rating,train
Josh Lewis,tt0381061,2020-07-17,1,1.204052054548097,explicit_rating,train
Josh Lewis,tt0113409,2020-07-23,1,0.9618142551362866,explicit_rating,train
Josh Lewis,tt0119081,2020-07-23,1,1.0911261762161055,explicit_rating,train
Josh Lewis,tt7556122,2020-07-29,0,0.9436013227950372,explicit_rating,train
Josh Lewis,tt0091251,2020-07-31,1,1.1262770467641987,explicit_rating,train
Josh Lewis,tt0096163,2020-08-02,1,1.0933880156499836,explicit_rating,train
Josh Lewis,tt0102494,2020-08-03,1,1.0229293883602657,explicit_rating,train
Josh Lewis,tt0112817,2020-08-04,1,1.03866081256966,explicit_rating,train
Josh Lewis,tt2250912,2020-08-20,0,1.2069493514750662,explicit_rating,train
Josh Lewis,tt0114323,2020-08-22,1,1.0880957414927244,explicit_rating,train
Josh Lewis,tt6723592,2020-08-27,1,1.146228979352461,explicit_rating,train
Josh Lewis,tt4566758,2020-09-07,0,0.983493475936462,explicit_rating,train
Josh Lewis,tt0399146,2020-09-13,1,1.0024635849010861,explicit_rating,train
Josh Lewis,tt0393109,2020-09-17,1,1.079490496586107,explicit_rating,train
Josh Lewis,tt0093177,2020-10-07,1,0.9984183134372522,explicit_rating,train
Josh Lewis,tt0117571,2020-10-18,1,1.1071291435978428,explicit_rating,train
Josh Lewis,tt0100802,2020-11-03,1,1.0736609893007065,explicit_rating,train
Josh Lewis,tt0033467,2020-11-07,1,1.0547729699949477,explicit_rating,train
Josh Lewis,tt4682266,2020-11-12,0,0.7833860254202362,explicit_rating,train
Josh Lewis,tt1517451,2020-11-18,1,0.9155607545119161,explicit_rating,train
Josh Lewis,tt0472043,2020-11-19,1,0.8994864587469155,explicit_rating,train
Josh Lewis,tt0407304,2020-11-21,1,1.0951968730283523,explicit_rating,train
Josh Lewis,tt0387564,2020-11-28,1,1.0469694005353003,explicit_rating,train
Josh Lewis,tt0245429,2020-12-03,1,1.1938291471076892,explicit_rating,train
Josh Lewis,tt0890870,2020-12-10,0,1.2060199815160015,explicit_rating,train
Josh Lewis,tt1302006,2020-12-27,1,0.9175045478460331,explicit_rating,train
Josh Lewis,tt0079501,2020-12-28,1,0.9065802552517791,explicit_rating,train
Josh Lewis,tt0780504,2020-12-31,1,1.1309108180381544,explicit_rating,train
Josh Lewis,tt0166924,2021-01-01,1,1.2964157488939496,explicit_rating,train
Josh Lewis,tt0054331,2021-01-03,1,0.9940897505805307,explicit_rating,train
Josh Lewis,tt0090863,2021-01-03,1,0.9161191325687649,explicit_rating,train
Josh Lewis,tt0053459,2021-01-09,1,0.9215733174138491,explicit_rating,train
Josh Lewis,tt0443680,2021-01-11,1,1.1122508505610067,explicit_rating,train
Josh Lewis,tt2582782,2021-01-18,1,0.9273169341448217,explicit_rating,train
Josh Lewis,tt0114436,2021-01-22,1,1.0113904684817978,explicit_rating,train
Josh Lewis,tt10016180,2021-01-30,0,0.9071789824469778,explicit_rating,train
Josh Lewis,tt1602613,2021-01-30,1,1.0218332785705448,explicit_rating,train
Josh Lewis,tt5867314,2021-02-06,1,1.018613152769891,explicit_rating,train
Josh Lewis,tt0816692,2021-02-14,1,1.1037484578085155,explicit_rating,train
Josh Lewis,tt0325980,2021-02-22,1,1.2389093572869379,explicit_rating,train
Josh Lewis,tt0103772,2021-02-28,1,0.9799838733273474,explicit_rating,train
Josh Lewis,tt10288566,2021-03-06,1,1.2495356319850488,explicit_rating,train
Josh Lewis,tt9231040,2021-03-12,1,0.8777725350482612,explicit_rating,train
Josh Lewis,tt0093565,2021-03-13,1,1.043503706480878,explicit_rating,train
Josh Lewis,tt0360717,2021-03-20,1,1.0228080593472133,explicit_rating,train
Josh Lewis,tt0079641,2021-04-11,1,1.1879264449220766,explicit_rating,train
Josh Lewis,tt6111574,2021-05-16,0,0.8478886683238279,explicit_rating,train
Josh Lewis,tt3228774,2021-06-18,0,0.9210382051781527,explicit_rating,train
Josh Lewis,tt1321510,2021-06-19,0,1.0444302361563738,explicit_rating,train
Josh Lewis,tt0172156,2021-07-04,1,0.897569605986547,explicit_rating,train
Josh Lewis,tt0938283,2021-07-19,0,0.8520844707381946,explicit_rating,train
Josh Lewis,tt11003218,2021-07-27,1,1.0127103850411476,explicit_rating,train
Josh Lewis,tt3480822,2021-07-27,0,0.9701271225671311,explicit_rating,train
Josh Lewis,tt0062136,2021-08-03,1,1.0656554191185807,explicit_rating,train
Josh Lewis,tt3554046,2021-08-19,0,0.8605161968084941,explicit_rating,train
Josh Lewis,tt0052357,2021-08-27,1,1.1605792895061648,explicit_rating,train
Josh Lewis,tt0062622,2021-08-29,1,1.2982055480656125,explicit_rating,train
Josh Lewis,tt6264654,2021-08-30,0,1.176638929702193,explicit_rating,train
Josh Lewis,tt0069089,2021-09-07,1,1.0063853171254158,explicit_rating,train
Josh Lewis,tt11196036,2021-09-14,1,1.0409997749976667,explicit_rating,train
Josh Lewis,tt9421570,2021-09-19,0,0.9488889341349624,explicit_rating,train
Josh Lewis,tt10574558,2021-10-02,1,0.9844788522597552,explicit_rating,train
Josh Lewis,tt1074638,2021-10-07,1,0.9844788522597552,explicit_rating,train
Josh Lewis,tt9347730,2021-10-12,0,0.9320786664374011,explicit_rating,train
Josh Lewis,tt0082933,2021-10-15,1,1.1234254389872915,explicit_rating,train
Josh Lewis,tt10665338,2021-10-19,0,0.9823342324041785,explicit_rating,train
Josh Lewis,tt4244994,2021-10-19,1,1.1123717797137875,explicit_rating,train
Josh Lewis,tt0435625,2021-10-29,1,1.0901958028187362,explicit_rating,train
Josh Lewis,tt8847712,2021-10-29,1,1.0413154492674537,explicit_rating,train
Josh Lewis,tt9639470,2021-10-29,0,1.2091015650216426,explicit_rating,train
Josh Lewis,tt0057565,2021-11-06,1,1.13324355776684,explicit_rating,train
Josh Lewis,tt0258000,2021-11-08,1,0.975851825196337,explicit_rating,train
Josh Lewis,tt7991608,2021-11-13,0,1.1788908139087146,explicit_rating,train
Josh Lewis,tt9376612,2021-11-13,0,0.9922550515096831,explicit_rating,train
Josh Lewis,tt6823148,2021-11-18,1,0.924737997069109,explicit_rating,train
Josh Lewis,tt5776858,2021-11-25,1,1.1792144430193192,explicit_rating,train
Josh Lewis,tt0045152,2021-12-02,1,1.097592325516811,explicit_rating,train
Josh Lewis,tt11271038,2021-12-11,1,1.114052939307568,explicit_rating,train
Josh Lewis,tt0116282,2021-12-17,1,1.052288446438043,explicit_rating,train
Josh Lewis,tt13453006,2021-12-19,1,1.0787859286763861,explicit_rating,train
Josh Lewis,tt11286314,2021-12-26,0,1.137587149343359,explicit_rating,train
Josh Lewis,tt9812474,2021-12-30,0,0.9001191041186944,explicit_rating,train
Josh Lewis,tt9032400,2022-01-14,0,1.038015450655004,explicit_rating,train
Josh Lewis,tt0083929,2022-01-23,1,0.9359559949096196,explicit_rating,train
Josh Lewis,tt0086979,2022-01-24,1,0.7849427323682449,explicit_rating,train
Josh Lewis,tt0070379,2022-01-30,1,0.9383211952904847,explicit_rating,train
Josh Lewis,tt11466222,2022-02-12,1,1.0151814569859015,explicit_rating,train
Josh Lewis,tt0073198,2022-02-18,1,0.9249982337351843,explicit_rating,train
Josh Lewis,tt11755740,2022-02-20,0,0.9814997476568117,explicit_rating,train
Josh Lewis,tt0210070,2022-03-01,1,0.9038508945424669,explicit_rating,train
Josh Lewis,tt0120890,2022-03-12,1,0.944497848256152,explicit_rating,train
Josh Lewis,tt10872600,2022-03-13,0,1.0579510867037618,explicit_rating,train
Josh Lewis,tt2463208,2022-03-13,0,1.0488661378988444,explicit_rating,train
Josh Lewis,tt6856242,2022-03-14,0,1.011124849461023,explicit_rating,train
Josh Lewis,tt0108394,2022-03-20,1,1.0940867483353158,explicit_rating,train
Josh Lewis,tt12789558,2022-03-26,0,0.8892596735211545,explicit_rating,train
Josh Lewis,tt0120591,2022-04-01,1,0.9342740489698887,explicit_rating,train
Josh Lewis,tt0213149,2022-04-02,0,0.9175045478460331,explicit_rating,train
Josh Lewis,tt4998632,2022-04-09,1,1.0144062428568565,explicit_rating,train
Josh Lewis,tt7657566,2022-04-09,0,1.0125790021644572,explicit_rating,train
Josh Lewis,tt0203119,2022-04-16,1,1.0318303362170314,explicit_rating,train
Josh Lewis,tt11138512,2022-04-19,1,1.1057366269896272,explicit_rating,train
Josh Lewis,tt1791528,2022-04-20,1,0.9919467038207076,explicit_rating,train
Josh Lewis,tt0445934,2022-05-04,0,0.8613723783179732,explicit_rating,train
Josh Lewis,tt0106308,2022-05-08,1,0.9462723393643762,explicit_rating,train
Josh Lewis,tt0460829,2022-05-20,1,1.041735144904906,explicit_rating,train
Josh Lewis,tt0071360,2022-05-21,1,1.0330690080361966,explicit_rating,train
Josh Lewis,tt0048545,2022-05-22,1,0.9149999381152089,explicit_rating,train
Josh Lewis,tt0115964,2022-05-23,1,1.1061813403973189,explicit_rating,train
Josh Lewis,tt0058625,2022-05-25,1,0.996197622647561,explicit_rating,train
Josh Lewis,tt5108870,2022-05-27,0,0.9631732810538375,explicit_rating,train
Josh Lewis,tt0482571,2022-05-29,1,1.0654813991044696,explicit_rating,train
Josh Lewis,tt14549466,2022-05-30,1,1.1061813403973189,explicit_rating,train
Josh Lewis,tt0165798,2022-06-02,1,0.9633662589275093,explicit_rating,train
Josh Lewis,tt0356634,2022-06-16,0,0.9873904146337276,explicit_rating,train
Josh Lewis,tt8178634,2022-06-18,1,0.983163329865795,explicit_rating,train
Josh Lewis,tt0289765,2022-06-23,0,0.9939378561207615,explicit_rating,train
Josh Lewis,tt0100234,2022-06-26,1,1.013756637269692,explicit_rating,train
Josh Lewis,tt0106677,2022-07-01,1,1.107944952722727,explicit_rating,train
Josh Lewis,tt0094964,2022-07-02,1,0.9433762101155517,explicit_rating,train
Josh Lewis,tt0787475,2022-07-03,1,0.8663929557552075,explicit_rating,train
Josh Lewis,tt0120907,2022-07-06,1,0.9149999381152089,explicit_rating,train
Josh Lewis,tt4123432,2022-07-10,0,1.0508328953368695,explicit_rating,train
Josh Lewis,tt0310775,2022-07-15,1,0.9873904146337276,explicit_rating,train
Josh Lewis,tt0102511,2022-07-18,1,0.9796445686365471,explicit_rating,train
